Index,Title,True_Label,Predicted_Label,Result
1288,Trump vows to sue Cruz over birthplace if 'false ads' stay up,Factual,Hoax,WRONG
1289,HILARIOUS! Everyone’s Laughing When They See Why “CREEPY JOE” BIDEN Teamed Up With Lady Gaga To Make A PSA Video,Hoax,Hoax,CORRECT
1290,"NY, California governors say residents would suffer under Trump tax cuts",Factual,Factual,CORRECT
1291,Court allows Democratic states to defend Obamacare payments,Factual,Factual,CORRECT
1292,JUST IN: PRESIDENT TRUMP AND FIRST LADY Make Surprise Trip to Visit School Shooting Victims [Video],Hoax,Factual,WRONG
1293,BREAKING! Refugee Terrorist Coverup: Obama’s DOJ Aided IRAQI REFUGEE Terror Suspect To Allegedly Deny Campaign Momentum To Trump [VIDEO],Hoax,Hoax,CORRECT
1294,"'There is justice,' Steenkamps say after Pistorius sentence doubled",Factual,Factual,CORRECT
1295,North Korean mock-up birthday video shows missiles blowing up U.S.,Factual,Hoax,WRONG
1296,Senate Judiciary Democrat says panel should hold hearings for Gorsuch,Factual,Factual,CORRECT
1297,EU executive steps up action against Hungary over NGO law,Factual,Factual,CORRECT
1298,Sarah Sanders Blasts Hillary Clinton’s Excuses for Losing to Trump [Video],Hoax,Hoax,CORRECT
1299,Republican Cruz apologizes for email implying Carson might exit race,Factual,Factual,CORRECT
1300,Austria's Social Democrats urge Facebook to unmask people behind smear campaign,Factual,Factual,CORRECT
1301, Trump Planning ‘Football Stadium Rallies’ In Red States To Push Trumpcare Through,Hoax,Hoax,CORRECT
1302,Duterte berates Canada's Trudeau at end of Philippines summit,Factual,Factual,CORRECT
1303,"Trump Asks O’Reilly, ‘Do you think our country is so innocent?’ After Pundit calls Putin ‘a killer’",Hoax,Hoax,CORRECT
1304,$3.5 MILLION DOWN THE DRAIN….Day 5 WI Recount: TRUMP +25,Hoax,Hoax,CORRECT
1305,LEAKED EMAIL: Hillary’s Team Caught Bashing “Backwards” Catholics,Hoax,Hoax,CORRECT
1306,U.S. Senate confirms Heath Tarbert to be an assistant Treasury secretary,Factual,Factual,CORRECT
1307,Top U.S. Senate Democrat holds out hope for Obamacare subsidies,Factual,Factual,CORRECT
1308,Saudi Crown Prince calls Iran leader 'new Hitler': NYT,Factual,Hoax,WRONG
1309,Bill Clinton defends wife's 'super predator' comment to protesters,Factual,Factual,CORRECT
1310,Boiler Room #92 – The (Hollywood) Hills Have Eyes,Hoax,Hoax,CORRECT
1311,ANDREA MITCHELL STAMMERS Recalling Bill Clinton’s ‘Faulty’ Testimony In Paula Jones Deposition [Video],Hoax,Hoax,CORRECT
1312,Trump signs order withdrawing U.S. from Trans-Pacific trade deal,Factual,Factual,CORRECT
1313, Rick Santorum On CNN Addresses Anti-Semitism Under Trump: It’s Obama’s Fault (VIDEO),Hoax,Hoax,CORRECT
1314,"Trump, without evidence, cites Ukraine ties to ex-rival Clinton",Factual,Hoax,WRONG
1315,Ex-N.Y. legislative leader Silver sentenced to 12 years in prison,Factual,Factual,CORRECT
1316,Tillerson says U.S. committed to NATO in first alliance meeting,Factual,Factual,CORRECT
1317,"Factbox: Trump on Twitter (Sept 18) - U.S. Air Force, CIA",Factual,Factual,CORRECT
1318,CHICAGO THUGS Watched 9 Yr Old Play On Swings Before Carrying Out His Brutal Murder In Retaliation Against Dad’s Gang,Hoax,Hoax,CORRECT
1319,YOU LIE! OBAMA SECRETLY PAID $400 MILLION Ransom To IRAN For Release Of Americans…BRAGGED About “Diplomatic Breakthrough” With Iran,Hoax,Hoax,CORRECT
1320, Women’s March Now One Of The Most Peaceful Demonstrations In American History,Hoax,Hoax,CORRECT
1321,U.N. aviation agency to call for global drone registry,Factual,Factual,CORRECT
1322,"Trump: Hurricane Irma has ""absolutely historic destructive potential""",Factual,Factual,CORRECT
1323,"PROMINENT DEMOCRAT CLAIMS Old, White, Leftist Males Are Waiting In The Wings For Hillary To Fall",Hoax,Hoax,CORRECT
1324,A SPEECH TO SAVE A NATION: “We the people will reclaim our government!” [VIDEO],Hoax,Hoax,CORRECT
1325,ILLEGAL ALIENS Jump Over Border Fence as MSNBC Reports On Border Wall Construction [Video],Hoax,Hoax,CORRECT
1326,Putin says had useful interaction with Trump at Vietnam summit,Factual,Factual,CORRECT
1327,WATCH: MIKE HUCKABEE DEFENDS Daughter Sarah…Makes Hilarious Comparison To Media And Preschool Age Grandchildren,Hoax,Hoax,CORRECT
1328,"Mugabe, wife, top allies holed up in 'Blue House' compound: source",Factual,Hoax,WRONG
1329,OBAMA’S DREAM TEAM: ILLEGAL ALIEN DRUG DEALERS SUSPECTED Of KILLING Innocent Woman Sleeping In Apt Below Illegals [VIDEO],Hoax,Hoax,CORRECT
1330,WATCH HILLARY SQUIRM When Mainstream Media Asks If She Plans To Watch “13 Hours” Movie,Hoax,Hoax,CORRECT
1331, 22-Year-Old Inmate Dies After Being Punished For ‘Faking Illness’ In FLA Jail (VIDEO),Hoax,Hoax,CORRECT
1332,Treasury's Mnuchin: Trump's proposed corporate tax rate 'not negotiable',Factual,Factual,CORRECT
1333,"Kerry says U.S. remains committed to NATO alliance, security commitments",Factual,Factual,CORRECT
1334,EXPOSE THE LIES: Shut Down Planned Parenthood’s Phone Lines,Hoax,Hoax,CORRECT
1335,HOUSE DEMOCRATS MAKE STUNNING Move To Implement Sharia Law In America,Hoax,Hoax,CORRECT
1336,HOW NEWSWEEK ACCUSES Melania and Ivanka Of Sending Sexual Signals Will Even Make Trump-Haters Laugh,Hoax,Hoax,CORRECT
1337, The Chilling Police Abuse Footage Oakland Cops Didn’t Want You To See (VIDEO),Hoax,Hoax,CORRECT
1338," No, Google Is Not Cheating For Hillary Clinton (VIDEO)",Hoax,Hoax,CORRECT
1339,Trump on Twitter (August 10): Mitch McConnell,Factual,Factual,CORRECT
1340,BOOM! Black Activist Calls Black CA State Senator “Racist” For Supporting Mass Immigration: “A real man is Donald Trump”,Hoax,Hoax,CORRECT
1341, Trump Whines Pathetically On Twitter Because His Crazy ‘Healthcare’ Bill Is Dead In The Water,Hoax,Hoax,CORRECT
1342,SHOCKING REPORT: 50% of Babies in 24 States Born via Medicaid…Is Your State on the List?,Hoax,Factual,WRONG
1343,PRESIDENT-ELECT TRUMP Works As A Waiter At His Own Hotel [Video],Hoax,Hoax,CORRECT
1344,"Arabs, Europe, U.N. reject Trump's recognition of Jerusalem as Israeli capital",Factual,Factual,CORRECT
1345, WATCH: Trump Will Hate This Video That Reveals What He REALLY Thinks About Women,Hoax,Hoax,CORRECT
1346, Abused Reporter Throws Karma Back In The Face Of Horrific Trump Campaign Manager,Hoax,Hoax,CORRECT
1347,Somalia's Puntland region captures weapons-laden boat from Yemen,Factual,Factual,CORRECT
1348,Arkansas attorney general says open to working in Trump administration,Factual,Factual,CORRECT
1349,DEM CONGRESSMAN Displays “Cops As Pigs” Painting On House Floor…You Won’t Believe What His Colleagues Called The Painting! [VIDEO],Hoax,Hoax,CORRECT
1350,Former Obama aide calls Trump a 'psychopath',Factual,Hoax,WRONG
1351, ‘Millennials Rising’ Republican Super PAC Almost Entirely Funded By One 72-Year-Old White Guy,Hoax,Hoax,CORRECT
1352," Fox News Hacked Phone Records, Emails Of Media Matters Journalists",Hoax,Hoax,CORRECT
1353,White House chief of staff says his job is not to control Trump,Factual,Factual,CORRECT
1354,HILLARY’S PASTOR COMPARES Her Election Loss To Donald Trump To Death Of Jesus Christ [VIDEO],Hoax,Hoax,CORRECT
1355,Argentina faces 'hope and hopelessness' in submarine search,Factual,Factual,CORRECT
1356,"UK has reservations about diplomatic protection for jailed aid worker in Iran, husband says",Factual,Factual,CORRECT
1357,"Iran to impose legal restrictions on some US entities, individuals: TV",Factual,Factual,CORRECT
1358,HILARIOUS! TRUMP SUPPORTER Uses Berkeley Riot To Brilliantly Mock Pepsi’s “Protesting Is Fun” Ad Campaign,Hoax,Hoax,CORRECT
1359,TESTY SHEILA JACKSON LEE Challenges Trump’s Budget Director: “You’re not a doctor?”…Director: “Are you?” [Video],Hoax,Hoax,CORRECT
1360, Bernie Sanders Consoles Sister Of Police Violence Victim In Emotional Backstage Discussion (VIDEO),Hoax,Hoax,CORRECT
1361,WOW! “We Mexicans Need To Kill Donald Trump Before He Becomes President…Cross The Border And Go And Kill Trump And His Supporters” [VIDEO],Hoax,Hoax,CORRECT
1362,Obama legacy imperiled as Trump weighs Supreme Court pick,Factual,Factual,CORRECT
1363,U.N. calls on Iran to resolve prisoner hunger strike,Factual,Factual,CORRECT
1364,JUST IN: TRUMP HITS BACK At ‘Nancy and Chuck’ with Stunning Visual…Pelosi Has A Twitter Meltdown [Video],Hoax,Hoax,CORRECT
1365,Three skydivers die after suspected mid-air collision in Australia,Factual,Factual,CORRECT
1366,Tillerson accuses Iran of 'alarming provocations' as U.S. reviews policy,Factual,Factual,CORRECT
1367,HOT MIC: REPUBLICAN SENATOR CALLS CONGRESSMAN Who Challenged Her to a Duel ‘Fat’ and ‘Unattractive’ in Hot-Mic Moment…as Democratic Friend Says She Could ‘Beat the Sh*t Out of’ Her Aggressor [Audio},Hoax,Hoax,CORRECT
1368,Factbox: Behind Trump's bid to revive travel ban at the U.S. Supreme Court,Factual,Factual,CORRECT
1369, All Hell Breaks Loose At First Charlottesville City Council Meeting Since Nazi Rally,Hoax,Hoax,CORRECT
1370,MEDIA PROMOTES Fake News That Shooter Connected to White Nationalist Group,Hoax,Factual,WRONG
1371, There’s A New Majority Religious Voting Bloc In The U.S. And Conservative Christians Won’t Like It,Hoax,Factual,WRONG
1372,"ACLU DEFENDS ILLEGALS? SUES DOJ, ICE Over Arrests of Illegal Alien Teen Gangs: “That was play-fighting”",Hoax,Hoax,CORRECT
1373,Refugee Living In England Arrested For Threatening To “Cut Out His Wife’s Heart” Because She Was Becoming “Too English”,Hoax,Hoax,CORRECT
1374,Kelly confirms he's been asked to be U.S. homeland security secretary: Fox News,Factual,Factual,CORRECT
1375,BEST REASONS TRUMP Is More Qualified Than Any Presidential Candidate We’ve Had In Decades,Hoax,Hoax,CORRECT
1376, Donald Trump Tries To Spin ‘Second Amendment’ Threat And Gets DESTROYED On Twitter,Hoax,Hoax,CORRECT
1377,"MOTHER OF SON KILLED IN AFGHANISTAN To Anti-American 49er’s QB Colin Kaepernick: “My heart is exploding, my lungs are without air, my blood is boiling, my body is shaking, and tears are running down my face” [VIDEO]",Hoax,Hoax,CORRECT
1378,Brazil Congress advances bill to curb party proliferation,Factual,Factual,CORRECT
1379,Zimbabweans wait to see whether Mnangagwa's VPs will add new blood,Factual,Factual,CORRECT
1380, Dems SLAM Trump For Racist Support And Kellyanne Conway Freaks Out,Hoax,Hoax,CORRECT
1381,DEMOCRAT MOCKS AMERICANS For Believing ‘Climate Change’ Is Part Of Obamatrade: Two Weeks Later…Obama Announces ‘Climate Change’ Is Part of Obamatrade,Hoax,Hoax,CORRECT
1382,Hong Kong seeks law banning booing of China's national anthem,Factual,Hoax,WRONG
1383,U.S. says it will work with travel industry to implement travel ban,Factual,Factual,CORRECT
1384,WATCH: MAXINE WATERS Hits New Low…Trash Talks President Trump While Giving Eulogy At Friend’s Funeral,Hoax,Hoax,CORRECT
1385,Saudi king arrives in Moscow: Russian state TV,Factual,Factual,CORRECT
1386,Congo opposition rejects new timetable for polls to replace Kabila,Factual,Factual,CORRECT
1387,Senior Republican says Obama seeking moderate Supreme Court justice,Factual,Hoax,WRONG
1388, Look How Differently President Obama And Donald Trump Talk About Women (VIDEO),Hoax,Hoax,CORRECT
1389," Leaked G20 Video Appears To Show Trump Rubbing Putin’s Back At First Meeting, World Gags (VIDEO)",Hoax,Hoax,CORRECT
1390,"Taliban shut down clinics in southern Afghan province, official says",Factual,Factual,CORRECT
1391,DEMOCRAT GUN GRABBER SIT-IN Rages On With A Damned Ironic Feast Behind The Scenes,Hoax,Hoax,CORRECT
1392,Two rich Italian regions vote for more autonomy - prelim results,Factual,Factual,CORRECT
1393,Spanish Supreme Court frees Catalan parliament speaker on bail,Factual,Factual,CORRECT
1394,Ex-Russian minister says he thought bag with $2 million cash was gift of alcohol,Factual,Hoax,WRONG
1395,WATCH: JUDGE JEANINE Defends President Trump…DESTROYS NFL Commissioner Roger Goodell…DISRESPECTFUL and Violent NFL Players,Hoax,Hoax,CORRECT
1396,TAXPAYERS PAID SAME WOMEN WHO CRUSHED BABIES’ SKULLS FOR LIVING AND SOLD THEIR LUNGS TO ADVISE OBAMA ADMIN ON “Healthy Baby” BIRTHS,Hoax,Hoax,CORRECT
1397,Putin to inform Saudi king about his meeting with Assad: Kremlin,Factual,Factual,CORRECT
1398,“Comedian” Kathy Griffin’s 7th And FINAL Venue Cancels…Who’s Laughing Now?,Hoax,Hoax,CORRECT
1399,FULL SPEECH: Trump Rocks South Carolina With A HUGE Rally!,Hoax,Hoax,CORRECT
1400,EU's Tusk cancels Mideast trip due to Brexit crunch,Factual,Factual,CORRECT
1401,"Jails, justice system at breaking point as Philippine drugs war intensifies",Factual,Hoax,WRONG
1402,Storm-battered Antigua asks U.S. to settle 12-year old WTO bill,Factual,Factual,CORRECT
1403,U.S. will consider resuming halted military aid to Egypt: Trump,Factual,Factual,CORRECT
1404,Senator Corker: Congress won't end Cuba embargo under Obama,Factual,Factual,CORRECT
1405,"BREAKING: THIEVES STEAL IRS INFO FROM 100,000 TAXPAYERS",Hoax,Hoax,CORRECT
1406, Michigan Gov. Poison Gets Humiliated By Mark Ruffalo After Admitting Flint Disaster Is His Katrina,Hoax,Hoax,CORRECT
1407,HYPOCRITE HILLARY Shows At The Gay Pride Parade But Takes Millions From Gay Murdering Nations [Video],Hoax,Hoax,CORRECT
1408,CLINTON MEGA-CHARITY: “Slush Fund For The Clinton’s” Took In $140 Million… Gave Pittance In Direct Aid,Hoax,Hoax,CORRECT
1409,"FOUR-TIME DEPORTED ILLEGAL ALIEN Gang Member Sexually Assaults 2-Yr Old Girl In Front Of 4-Yr Old Brother…Violently Stabs Mother, Another Woman",Hoax,Hoax,CORRECT
1410,Attack on Trump: Mitt Romney Just ‘Awoke a Sleeping Giant’,Hoax,Hoax,CORRECT
1411,EU signs defense pact in decades-long quest,Factual,Factual,CORRECT
1412,SUNDAY SCREENING: ‘The War On Democracy’,Hoax,Hoax,CORRECT
1413,Man sets himself on fire outside New Zealand parliament,Factual,Hoax,WRONG
1414, Republican Senators Don’t Want Ted Cruz Anywhere Near Their Re-Election Campaigns,Hoax,Hoax,CORRECT
1415,Kremlin declines to comment on probe of Trump ties with Russia,Factual,Factual,CORRECT
1416,"Trump touts support for NATO, but expansion languishes in Senate",Factual,Factual,CORRECT
1417,NOT KIDDING: Lawmakers To Decide If Women Can Go Topless In Berkeley To Eliminate “Transgender Confusion”,Hoax,Hoax,CORRECT
1418,U.S. judge in California blocks Trump's order on sanctuary cities,Factual,Factual,CORRECT
1419,Turkey will take two steps if Germany takes one to normalize relations - foreign minister,Factual,Factual,CORRECT
1420, It’s Time To Stop Excusing Trump Supporters And Start Shaming Them For The Awful People They Are,Hoax,Hoax,CORRECT
1421," In STUNNING Admission, John McCain Just Handed Democrats The Senate (AUDIO)",Hoax,Hoax,CORRECT
1422,GOD SQUAD: Jury Finds Polygamous Mormon Towns Guilty of Discriminating Against ‘Non-Believers’,Hoax,Factual,WRONG
1423,ULTIMATE DISRESPECT: VA Sent Mail Related To Disability Claims From Vets To Shredder,Hoax,Hoax,CORRECT
1424,TUCKER CARLSON Confronts Nasty Activist: “I’m not saying what you did is illegal…it’s awful” [Video],Hoax,Hoax,CORRECT
1425,PRO-ILLEGAL ADVOCATE JORGE RAMOS: “Illegals are coming here for us” [Video],Hoax,Hoax,CORRECT
1426, Here We Go Again: Trump Supporters Beat The Sh*t Out Of Protester (VIDEO),Hoax,Hoax,CORRECT
1427,James Comey’s Legacy: Blaming Russia Rather Than Saudi Arabia And Israel,Hoax,Hoax,CORRECT
1428,ESPN’S JEMELE HILL Makes Shocking Admission About Her Suspension for Calling Trump A ‘White Supremacist’,Hoax,Hoax,CORRECT
1429, Study Shows ‘Profound’ Negative Impact Of Religion On Gender Pay Gap,Hoax,Hoax,CORRECT
1430,CROOKED DEMOCRAT Congresswoman Corrine Brown Found GUILTY of STEALING Scholarship Money From Children…Blames RACISM For Verdict,Hoax,Hoax,CORRECT
1431,Kenyan police assaulted and raped women during election: rights group,Factual,Hoax,WRONG
1432,Campaign chief to oversee Trump U.S. vice presidential search,Factual,Factual,CORRECT
1433,How To WATCH The Highly Anticipated ‘CLINTON CASH’ Movie FREE!…Thanks To Breitbart!,Hoax,Hoax,CORRECT
1434,THE 2016 PRESIDENTIAL RACE: Do Our Votes Really Matter?,Hoax,Hoax,CORRECT
1435,TWO PICTURES Perfectly Illustrate The Difference Between Obama’s Lawless America And Trump’s Law-And-Order America,Hoax,Hoax,CORRECT
1436, FL Crowd Says ‘Amen’ When ‘Christian’ Man Brags About Molesting Children And Getting Away With It (VIDEO),Hoax,Hoax,CORRECT
1437,TRUMP’S GREAT ANSWER On Terror Attack: “It’s an attack on humanity” [Video],Hoax,Hoax,CORRECT
1438,WISCONSIN PRIEST COMES OUT AS “GAY” During Sunday Mass…Gets Standing Ovation…Wait…What?,Hoax,Hoax,CORRECT
1439, WATCH: Sean Hannity Loses His Sh*t Because Jon Stewart Humiliated Him On Colbert,Hoax,Hoax,CORRECT
1440,Gunmen kill four  in sectarian attack in Pakistan,Factual,Factual,CORRECT
1441,U.S. hopes to see Chinese activist Liu treated for cancer 'elsewhere',Factual,Factual,CORRECT
1442,PLEASE SHARE! TREY GOWDY DRILLS COMEY On The Clinton Lies…Every American Should See This [Video],Hoax,Hoax,CORRECT
1443,"EP 5: Patrick Henningsen LIVE with guest Daniel Faraci – On Trump, Russia, The Media and Neocons",Hoax,Hoax,CORRECT
1444, Viral Video Of ‘Liberal Redneck’ Hilariously DESTROYING Transgender Bathroom Laws Is MUST SEE,Hoax,Hoax,CORRECT
1445,BEST BERNIE SANDERS Yard Sign You Will EVER See!,Hoax,Hoax,CORRECT
